nodes_table_size,root_table_size,poids_table_size,db_size,nodes_count,root_count,poids_count,tree_build_time
83984384,5980160,42082304,228987695,433372,1700,216064,1.092015200003516
84180992,5988352,42246144,229528367,434392,1704,216576,1.0979516000079457
84385792,5988352,42401792,230159151,435412,1708,217088,1.1167235999892
84590592,5988352,42573824,230748975,436432,1712,217600,1.0633969000191428
84787200,5988352,42729472,231273263,437452,1716,218112,1.0467111000034492
84992000,5988352,42917888,231879471,438472,1720,218624,1.1041275000025053
85196800,5988352,43065344,232411951,439492,1724,219136,1.0570448000216857
85385216,5988352,43212800,232952623,440512,1728,219648,1.1469839999917895
85565440,5988352,43376640,233493295,441532,1732,220160,1.1094879000156652
85753856,5988352,43556864,234009391,442552,1736,220672,1.098688400001265
85917696,5988352,43720704,234558255,443572,1740,221184,1.0558823000174016
86106112,5988352,43876352,235066159,444592,1744,221696,1.0912870000174735
86319104,5988352,44064768,235664175,445612,1748,222208,1.0913718999945559
86540288,5988352,44212224,236213039,446632,1752,222720,1.061658599996008
86728704,5988352,44376064,236720943,447652,1756,223232,1.0788916999881621
86908928,5988352,44531712,237245231,448672,1760,223744,1.0909685000078753
87064576,5988352,44695552,237712175,449692,1764,224256,1.035032499989029
87228416,5988352,44851200,238228271,450712,1768,224768,1.0411754999950062
87392256,5988352,45006848,238727983,451732,1772,225280,1.0749744000204373
87539712,5988352,45162496,239178543,452752,1776,225792,1.1100255000055768
87703552,5996544,45293568,239670063,453772,1780,226304,1.1040522999828681
87859200,5996544,45506560,240210735,454792,1784,226816,1.1102873000199907
88023040,5996544,45686784,240726831,455812,1788,227328,1.0967803999956232
88186880,6004736,45875200,241242927,456832,1792,227840,1.0385571000224445
88334336,6021120,46063616,241759023,457852,1796,228352,1.0873985999787692
88498176,6037504,46202880,242266927,458872,1800,228864,1.0823894000204746
88653824,6045696,46391296,242766639,459892,1804,229376,1.0706265000044368
88817664,6062080,46555136,243266351,460912,1808,229888,1.1519443999859504
88973312,6070272,46727168,243798831,461932,1812,230400,1.0872243999911007
89137152,6078464,46882816,244282159,462952,1816,230912,1.0821337999950629
89300992,6094848,47063040,244831023,463972,1820,231424,1.1397671999875456
89456640,6103040,47218688,245306159,464992,1824,231936,1.0906581000017468
89620480,6111232,47366144,245781295,466012,1828,232448,1.0948048999998719
89677824,6127616,47554560,246231855,467032,1832,232960,1.081661600008374
89800704,6135808,47734784,246690607,468052,1836,233472,1.1041986999916844
89956352,6144000,47874048,247182127,469072,1840,233984,1.060326900013024
90120192,6168576,48029696,247690031,470092,1844,234496,1.0664795000047889
90275840,6176768,48160768,248132399,471112,1848,235008,1.0684672000061255
92528640,6193152,48349184,250778415,472132,1852,235520,1.1070040999911726
92684288,6209536,48529408,253375279,473152,1856,236032,1.1089107999869157
92848128,6217728,48685056,253899567,474172,1860,236544,1.111931400024332
93011968,6225920,48701440,254235439,475192,1864,237056,1.1021838000160642
93167616,6242304,48701440,254563119,476212,1868,237568,1.046035400009714
93323264,6250496,48701440,254923567,477232,1872,238080,1.1063629999989644
93478912,6258688,48701440,255243055,478252,1876,238592,1.032012300012866
93642752,6275072,48701440,255603503,479272,1880,239104,1.4138088999898173
93806592,6283264,48701440,255939375,480292,1884,239616,1.1548720999853685
93954048,6291456,48701440,256250671,481312,1888,240128,1.037089499994181
94117888,6307840,48701440,256611119,482332,1892,240640,1.0658253000001423
94273536,6316032,48701440,256938799,483352,1896,241152,1.0781083000183571
94437376,6324224,48701440,257291055,484372,1900,241664,1.145094000006793
94601216,6340608,48701440,257626927,485392,1904,242176,1.0741161999758333
94748672,6348800,48701440,257938223,486412,1908,242688,1.0478708999871742
94912512,6356992,48701440,258298671,487432,1912,243200,1.0896644000022206
95068160,6373376,48701440,258618159,488452,1916,243712,1.0880271999922115
95232000,6381568,48701440,258986799,489472,1920,244224,1.0934655999881215
95395840,6389760,48701440,259314479,490492,1924,244736,1.0771398000069894
95543296,6414336,48701440,259633967,491512,1928,245248,1.078407499997411
95707136,6422528,48701440,259994415,492532,1932,245760,1.045544599997811
95862784,6430720,48701440,260313903,493552,1936,246272,1.0729475999833085
96026624,6447104,48701440,260682543,494572,1940,246784,1.1493326000054367
96182272,6455296,48701440,261002031,495592,1944,247296,1.0794018000015058
96337920,6463488,48709632,261329711,496612,1948,247808,1.07608739999705
96501760,6479872,48709632,261690159,497632,1952,248320,1.1415271000005305
96657408,6488064,48709632,262009647,498652,1956,248832,1.0981634999916423
96821248,6496256,48726016,262386479,499672,1960,249344,1.0806281999975909
96968704,6512640,48726016,262705967,500692,1964,249856,1.0665690999885555
97132544,6520832,48726016,263033647,501712,1968,250368,1.0666923999961
97296384,6529024,48750592,263418671,502732,1972,250880,1.0951242999872193
97452032,6545408,48758784,263746351,503752,1976,251392,1.0877357000135817
97615872,6553600,48766976,264114991,504772,1980,251904,1.078050100011751
97763328,6561792,48766976,264434479,505792,1984,252416,1.0756939999992028
97927168,6578176,48775168,264770351,506812,1988,252928,1.0390841999906115
98091008,6586368,48791552,265138991,507832,1992,253440,1.1464240000059363
98246656,6594560,48799744,265507631,508852,1996,253952,1.0687722000002395
98402304,6610944,48807936,265868079,509872,2000,254464,1.0707443999999668
98557952,6627328,48824320,266203951,510892,2004,254976,1.1485181000025477
98721792,6635520,48848896,266564399,511912,2008,255488,1.0185060999938287
98885632,6651904,48873472,266957615,512932,2012,256000,1.099361200002022
99041280,6660096,48873472,267268911,513952,2016,256512,1.06427140001324
99196928,6668288,48881664,267629359,514972,2020,257024,1.1441196000087075
99352576,6684672,48881664,267965231,515992,2024,257536,1.0639129999908619
99516416,6701056,48906240,268317487,517012,2028,258048,1.0890433999884408
99680256,6709248,48947200,268718895,518032,2032,258560,1.0970942999992985
99835904,6725632,48963584,269062959,519052,2036,259072,1.0730775000120047
99991552,6733824,49078272,269538095,520072,2040,259584,1.1082069000112824
100147200,6742016,49217536,269996847,521092,2044,260096,1.0582702000101563
100311040,6750208,49389568,270488367,522112,2048,260608,1.101382900000317
100474880,6750208,49520640,270963503,523132,2052,261120,1.1010978000122122
100622336,6750208,49684480,271446831,524152,2056,261632,1.0824403000005987
100786176,6750208,49840128,271946543,525172,2060,262144,1.0832456000207458
100941824,6750208,49995776,272405295,526192,2064,262656,1.0651588999899104
101105664,6750208,50176000,272913199,527212,2068,263168,1.0464802000205964
101261312,6750208,50307072,273388335,528232,2072,263680,1.0952659000176936
101416960,6750208,50495488,273879855,529252,2076,264192,1.1312506000103895
101580800,6758400,50642944,274379567,530272,2080,264704,1.0892391999950632
101736448,6758400,50798592,274862895,531292,2084,265216,1.1043355999863707
101900288,6758400,50954240,275329839,532312,2088,265728,1.0602261000021826
102055936,6758400,51150848,275862319,533332,2092,266240,1.0681435999867972
102211584,6758400,51314688,276345647,534352,2096,266752,1.068450999999186
102375424,6758400,51462144,276845359,535372,2100,267264,1.0335628999746405
102531072,6758400,51642368,277328687,536392,2104,267776,1.1492666999984067
102694912,6758400,51806208,277812015,537412,2108,268288,1.039777599973604
102850560,6758400,51986432,278336303,538432,2112,268800,1.0544041999964975
103014400,6758400,52158464,278827823,539452,2116,269312,1.1131902000051923
103178240,6758400,52314112,279335727,540472,2120,269824,1.1113725999894086
103333888,6758400,52486144,279810863,541492,2124,270336,1.0551875999954063
103497728,6758400,52633600,280285999,542512,2128,270848,1.1031070000026375
103645184,6758400,52822016,280810287,543532,2132,271360,1.0332233000081033
103809024,6758400,52977664,281277231,544552,2136,271872,1.076714599999832
103972864,6758400,53125120,281776943,545572,2140,272384,1.0616395999968518
104128512,6758400,53321728,282293039,546592,2144,272896,1.1123696999857202
104292352,6758400,53477376,282759983,547612,2148,273408,1.0910711999749765
104439808,6766592,53657600,283276079,548632,2152,273920,1.0991142999846488
104603648,6766592,53829632,283775791,549652,2156,274432,1.0494841000181623
104767488,6766592,53993472,284291887,550672,2160,274944,1.0853557999944314
107020288,6766592,54181888,288977711,551692,2164,275456,1.0444586999947205
107184128,6774784,54345728,289477423,552712,2168,275968,1.0795701000024565
107331584,6774784,54542336,290001711,553732,2172,276480,1.0404772000038065
107495424,6774784,54714368,290493231,554752,2176,276992,1.082521899981657
107651072,6774784,54894592,291009327,555772,2180,277504,1.0776580999954604
107814912,6774784,55050240,291492655,556792,2184,278016,1.0600732000020798
107970560,6774784,55230464,291984175,557812,2188,278528,1.0791770000068936
108126208,6774784,55377920,292467503,558832,2192,279040,1.0718624999863096
108290048,6774784,55549952,292959023,559852,2196,279552,1.0512430999951903
108445696,6774784,55721984,293475119,560872,2200,280064,1.1001415000064299
108609536,6774784,55910400,293983023,561892,2204,280576,1.0459985999914352
108765184,6774784,56098816,294482735,562912,2208,281088,1.0709744000050705
108920832,6774784,56311808,295039791,563932,2212,281600,1.056688500015298
109084672,6774784,56459264,295498543,564952,2216,282112,1.1078283000097144
109240320,6774784,56598528,295990063,565972,2220,282624,1.0610823000024538
109412352,6774784,56762368,296473391,566992,2224,283136,1.0170437000051606
109568000,6782976,56950784,296981295,568012,2228,283648,1.0638461999769788
109723648,6782976,57114624,297489199,569032,2232,284160,1.126746900001308
109887488,6782976,57319424,298013487,570052,2236,284672,1.0407911000074819
110043136,6791168,57524224,298578735,571072,2240,285184,1.082330200006254
110198784,6799360,57737216,299111215,572092,2244,285696,1.106965200015111
110362624,6815744,57868288,299578159,573112,2248,286208,1.0479768000077456
110518272,6823936,58056704,300110639,574132,2252,286720,1.0928651000140235
110682112,6832128,58212352,300602159,575152,2256,287232,1.0910033999825828
110837760,6848512,58384384,301126447,576172,2260,287744,1.1053800999943633
110993408,6856704,58580992,301650735,577192,2264,288256,1.1049990000028629
111157248,6864896,58744832,302142255,578212,2268,288768,1.07230509998044
111312896,6881280,58908672,302666543,579232,2272,289280,1.1127492999949027
111468544,6889472,59088896,303158063,580252,2276,289792,1.0891041999857407
111632384,6897664,59252736,303682351,581272,2280,290304,1.1152056999853812
111779840,6914048,59416576,304173871,582292,2284,290816,1.0795186000177637
111943680,6922240,59637760,304714543,583312,2288,291328,1.1704489999974612
112099328,6930432,59809792,305230639,584332,2292,291840,1.0971841999853496
112263168,6946816,59957248,305722159,585352,2296,292352,1.0618617000000086
112418816,6955008,60121088,306238255,586372,2300,292864,1.089344300009543
112574464,6971392,60301312,306737967,587392,2304,293376,1.0752706000057515
112738304,6987776,60350464,307131183,588412,2308,293888,1.080217700015055
112893952,6995968,60350464,307483439,589432,2312,294400,2.1817832000087947
113057792,7004160,60350464,307802927,590452,2316,294912,1.0660619999980554
113213440,7020544,60350464,308163375,591472,2320,295424,1.0845387000008486
113369088,7028736,60350464,308482863,592492,2324,295936,1.0894860999833327
113532928,7036928,60350464,308810543,593512,2328,296448,1.1223687999881804
113688576,7053312,60350464,309170991,594532,2332,296960,1.0834488000255078
113852416,7061504,60350464,309490479,595552,2336,297472,1.0710205999785103
114008064,7069696,60350464,309842735,596572,2340,297984,1.1805080999911297
114163712,7086080,60350464,310178607,597592,2344,298496,1.0539490999944974
114327552,7094272,60350464,310498095,598612,2348,299008,1.0942805999948177
114483200,7102464,60350464,310842159,599632,2352,299520,1.13576330000069
114647040,7118848,60350464,311194415,600652,2356,300032,1.0837590000010096
114802688,7127040,60350464,311538479,601672,2360,300544,1.1272979000059422
114958336,7135232,60350464,311849775,602692,2364,301056,1.0903227000089828
115122176,7151616,60350464,312193839,603712,2368,301568,1.0576695000054315
115277824,7159808,60350464,312546095,604732,2372,302080,1.0586021000053734
115433472,7168000,60350464,312857391,605752,2376,302592,1.0722381999948993
115597312,7192576,60350464,313234223,606772,2380,303104,1.1089786000084132
115752960,7200768,60350464,313561903,607792,2384,303616,1.097725100000389
115916800,7208960,60350464,313881391,608812,2388,304128,1.0358377000084147
116072448,7225344,60350464,314233647,609832,2392,304640,1.0746791000128724
116228096,7233536,60350464,314553135,610852,2396,305152,1.0772524999920279
116383744,7241728,60358656,314921775,611872,2400,305664,1.071692700003041
116555776,7258112,60358656,315257647,612892,2404,306176,1.0821179999911692
116719616,7266304,60358656,315585327,613912,2408,306688,1.054418199986685
116875264,7274496,60366848,315945775,614932,2412,307200,1.0808818000077736
117030912,7290880,60366848,316273455,615952,2416,307712,1.1104462000075728
117186560,7299072,60366848,316625711,616972,2420,308224,1.1250372999929823
117350400,7307264,60375040,316953391,617992,2424,308736,1.0767427000100724
117514240,7323648,60383232,317305647,619012,2428,309248,1.020264299993869
117661696,7331840,60391424,317657903,620032,2432,309760,1.026277700002538
117825536,7340032,60399616,317985583,621052,2436,310272,1.1138367999810725
117981184,7356416,60416000,318354223,622072,2440,310784,1.111239200021373
118145024,7364608,60432384,318714671,623092,2444,311296,1.0971702999959234
118308864,7372800,60440576,319042351,624112,2448,311808,1.1526441000169143
118456320,7397376,60440576,319394607,625132,2452,312320,1.085254800011171
118620160,7405568,60448768,319738671,626152,2456,312832,1.103541899996344
118775808,7413760,60448768,320090927,627172,2460,313344,1.1033086999959778
118939648,7430144,60456960,320426799,628192,2464,313856,1.1086336000007577
119103488,7438336,60473344,320770863,629212,2468,314368,1.1431638000067323
123445248,7446528,60514304,329544495,630232,2472,314880,1.1013794000027701
123609088,7462912,60538880,329904943,631252,2476,315392,1.020139400003245
123764736,7471104,60555264,330273583,632272,2480,315904,1.099691100011114
123928576,7479296,60571648,330617647,633292,2484,316416,1.0470257000124548
124084224,7495680,60579840,330961711,634312,2488,316928,1.0862122000253294
124239872,7503872,60588032,331322159,635332,2492,317440,1.0549516000028234
124403712,7512064,60620800,331674415,636352,2496,317952,1.103510399989318
124559360,7528448,60637184,332051247,637372,2500,318464,1.139254899986554
124723200,7536640,60661760,332403503,638392,2504,318976,1.1109014000103343
124870656,7544832,60710912,332763951,639412,2508,319488,1.0800451000104658
125034496,7561216,60850176,333263663,640432,2512,320000,1.1212770999991335
125198336,7569408,61005824,333746991,641452,2516,320512,1.0532481000118423
125353984,7577600,61153280,334254895,642472,2520,321024,1.0891236000170466
125517824,7593984,61292544,334721839,643492,2524,321536,1.150149599998258
125665280,7610368,61431808,335180591,644512,2528,322048,1.0995698999904562
125829120,7626752,61587456,335704879,645532,2532,322560,1.045046099985484
125992960,7643136,61743104,336196399,646552,2536,323072,1.0546366999915335
126148608,7651328,61882368,336655151,647572,2540,323584,1.107975000020815
126304256,7659520,62062592,337187631,648592,2544,324096,1.0886380999872927
126459904,7675904,62226432,337679151,649612,2548,324608,1.0584472000191454
126623744,7684096,62406656,338211631,650632,2552,325120,1.0813195999944583
126787584,7692288,62578688,338719535,651652,2556,325632,1.1453867999953218
126943232,7708672,62726144,339194671,652672,2560,326144,1.1031626999902073
127098880,7716864,62922752,339735343,653692,2564,326656,1.1349450999987312
127254528,7725056,63078400,340210479,654712,2568,327168,1.0654349999967963
127418368,7741440,63258624,340759343,655732,2572,327680,1.1027996000193525
127582208,7757824,63422464,341250863,656752,2576,328192,1.0783224999904633
127737856,7766016,63569920,341734191,657772,2580,328704,1.0314110000035726
127893504,7782400,63741952,342250287,658792,2584,329216,1.0466979999910109
128057344,7790592,63905792,342749999,659812,2588,329728,1.0559915000048932
128221184,7798784,64094208,343298863,660832,2592,330240,1.093908700015163
128385024,7815168,64249856,343790383,661852,2596,330752,1.042457600007765
128540672,7823360,64413696,344281903,662872,2600,331264,1.1104814000136685
128696320,7839744,64593920,344814383,663892,2604,331776,1.0328937000012957
128851968,7856128,64733184,345289519,664912,2608,332288,1.0653847999928985
129015808,7864320,64888832,345797423,665932,2612,332800,1.061635699996259
129171456,7872512,65052672,346280751,666952,2616,333312,1.0981613000039943
129327104,7888896,65208320,346772271,667972,2620,333824,1.0865281999867875
129490944,7897088,65396736,347312943,668992,2624,334336,1.0655157000001054
129646592,7905280,65568768,347804463,670012,2628,334848,1.1189958000031766
129818624,7921664,65724416,348336943,671032,2632,335360,1.0384774999984074
129974272,7929856,65871872,348795695,672052,2636,335872,1.0349703999818303
130129920,7938048,66027520,349279023,673072,2640,336384,1.3656900000059977
130293760,7954432,66199552,349819695,674092,2644,336896,1.0263545999769121
130449408,7962624,66355200,350286639,675112,2648,337408,1.0818572999851312
130613248,7970816,66510848,350794543,676132,2652,337920,1.039810199989006
130768896,7987200,66682880,351302447,677152,2656,338432,1.0929509999987204
130924544,7995392,66838528,351785775,678172,2660,338944,1.135734900017269
131088384,8003584,67002368,352293679,679192,2664,339456,1.094046400015941
131244032,8019968,67141632,352777007,680212,2668,339968,1.0804188000038266
131407872,8028160,67321856,353309487,681232,2672,340480,1.090903200005414
131555328,8036352,67502080,353792815,682252,2676,340992,1.1317083000030834
131719168,8060928,67633152,354276143,683272,2680,341504,1.1372388000017963
131883008,8069120,67764224,354759471,684292,2684,342016,1.0776083999953698
132046848,8077312,67911680,355242799,685312,2688,342528,1.078330599993933
132210688,8093696,68075520,355767087,686332,2692,343040,1.1229031000111718
132358144,8101888,68239360,356234031,687352,2696,343552,1.0688190000073519
132521984,8110080,68427776,356766511,688372,2700,344064,1.0550150999915786
132685824,8126464,68591616,357290799,689392,2704,344576,1.056653899984667
132841472,8134656,68771840,357790511,690412,2708,345088,1.0811519999988377
133005312,8142848,68919296,358282031,691432,2712,345600,1.0693912999995518
133152768,8167424,69066752,358773551,692452,2716,346112,1.0944642999966163
133316608,8175616,69222400,359265071,693472,2720,346624,1.141550600004848
133472256,8183808,69361664,359740207,694492,2724,347136,1.0249700999993365
133636096,8200192,69492736,360215343,695512,2728,347648,1.0755793999996968
133791744,8208384,69632000,360706863,696532,2732,348160,1.0955224999925122
133947392,8216576,69795840,361181999,697552,2736,348672,1.1120009999722242
134111232,8232960,69951488,361673519,698572,2740,349184,1.0558910999970976
134266880,8241152,70090752,362173231,699592,2744,349696,1.0240696999826469
134430720,8249344,70238208,362648367,700612,2748,350208,1.1012057999905664
134586368,8273920,70393856,363156271,701632,2752,350720,1.053661700017983
134742016,8282112,70557696,363639599,702652,2756,351232,1.05486619999283
134905856,8298496,70705152,364139311,703672,2760,351744,1.0887192000227515
135061504,8314880,70877184,364655407,704692,2764,352256,1.0729988000239246
135225344,8323072,71016448,365130543,705712,2768,352768,1.0799019999976736
135380992,8331264,71155712,365613871,706732,2772,353280,1.1609116999898106
135536640,8347648,71303168,366089007,707752,2776,353792,1.0123177999921609
135700480,8355840,71434240,366555951,708772,2780,354304,1.0930592000077013
135856128,8364032,71606272,367063855,709792,2784,354816,1.081090599996969
136011776,8380416,71770112,367571759,710812,2788,355328,1.09650379998493
136175616,8388608,71917568,368071471,711832,2792,355840,1.0584241999895312
136331264,8396800,72073216,368538415,712852,2796,356352,1.0869263000204228
136495104,8413184,72245248,369054511,713872,2800,356864,1.0549696999951266
136650752,8421376,72409088,369570607,714892,2804,357376,1.0592084000236355
136806400,8429568,72572928,370053935,715912,2808,357888,1.09034409999731
136970240,8445952,72720384,370578223,716932,2812,358400,1.1268195000011474
137125888,8454144,72867840,371053359,717952,2816,358912,1.0670801999804098
137289728,8462336,73023488,371544879,718972,2820,359424,1.060463699977845
137445376,8478720,73179136,372044591,719992,2824,359936,1.1837395000038669
137601024,8495104,73318400,372511535,721012,2828,360448,1.0771265999937896
137756672,8503296,73474048,373019439,722032,2832,360960,1.0831020000041462
137920512,8519680,73605120,373486383,723052,2836,361472,1.1056799000070896
138084352,8527872,73768960,373977903,724072,2840,361984,1.0514948000200093
138240000,8536064,73924608,374485807,725092,2844,362496,1.0433387999946717
138395648,8552448,74072064,374969135,726112,2848,363008,1.0594338000228163
138551296,8560640,74203136,375436079,727132,2852,363520,1.0791195000056177
138715136,8568832,74416128,375976751,728152,2856,364032,1.078704400017159
138878976,8585216,74563584,376468271,729172,2860,364544,1.095697199983988
139026432,8593408,74637312,376877871,730192,2864,365056,1.1241795999812894
139190272,8601600,74637312,377213743,731212,2868,365568,1.1004420000244863
139345920,8617984,74637312,377565999,732232,2872,366080,1.1208643000281882
139509760,8626176,74637312,377885487,733252,2876,366592,1.0862247000040952
139673600,8634368,74637312,378229551,734272,2880,367104,1.0759663000062574
139821056,8650752,74637312,378565423,735292,2884,367616,1.106198299996322
139984896,8658944,74637312,378901295,736312,2888,368128,1.0653558000049088
140140544,8667136,74637312,379245359,737332,2892,368640,1.093601900007343
140304384,8683520,74637312,379581231,738352,2896,369152,1.057079199992586
140468224,8699904,74637312,379917103,739372,2900,369664,1.088786500011338
140615680,8716288,74637312,380269359,740392,2904,370176,1.1022393000021111
140779520,8732672,74637312,380613423,741412,2908,370688,1.0527412999945227
140935168,8740864,74637312,380949295,742432,2912,371200,1.0788623999978881
141099008,8749056,74637312,381285167,743452,2916,371712,1.1268158000020776
141254656,8765440,74637312,381629231,744472,2920,372224,1.0967885999998543
141410304,8773632,74637312,381973295,745492,2924,372736,1.0804253999958746
141574144,8781824,74637312,382300975,746512,2928,373248,1.1141974999918602
141729792,8798208,74637312,382661423,747532,2932,373760,1.1706714000029024
142508032,10379264,74637312,385176367,751484,2948,374272,1.0778658999770414
142655488,10379264,74637312,385487663,752504,2952,374784,1.0530188999837264
142811136,10379264,74637312,385831727,753524,2956,375296,1.0417587000119966
142974976,10379264,74637312,386151215,754544,2960,375808,1.0920912000001408
143138816,10379264,74637312,386487087,755564,2964,376320,1.0905894000025
143302656,10379264,74637312,386814767,756584,2968,376832,1.0866017999942414
143458304,10379264,74637312,387142447,757604,2972,377344,1.0979378999909386
143613952,10379264,74637312,387470127,758624,2976,377856,1.1329975000116974
143777792,10379264,74637312,387805999,759644,2980,378368,1.035536100011086
143941632,10379264,74637312,388141871,760664,2984,378880,1.0501018000068143
144089088,10379264,74637312,388444975,761684,2988,379392,1.0707468999898992
144252928,10379264,74637312,388772655,762704,2992,379904,1.0686456999974325
144408576,10379264,74637312,389108527,763724,2996,380416,1.0750939999998081
144572416,10379264,74637312,389436207,764744,3000,380928,1.0688417000055779
144736256,10379264,74637312,389780271,765764,3004,381440,1.0892043999920134
144883712,10387456,74637312,390083375,766784,3008,381952,1.0474159000150394
145047552,10403840,74637312,390427439,767804,3012,382464,1.0984930000267923
145203200,10412032,74645504,390787887,768824,3016,382976,1.0786713999987114
145367040,10420224,74645504,391115567,769844,3020,383488,1.025380100007169
145530880,10436608,74645504,391467823,770864,3024,384000,1.0444408000039402
145678336,10444800,74653696,391803695,771884,3028,384512,1.1141464000102133
145842176,10452992,74661888,392139567,772904,3032,385024,1.0850420000206213
145997824,10469376,74661888,392483631,773924,3036,385536,1.080299900000682
146161664,10477568,74678272,392844079,774944,3040,386048,1.1019646999775432
146325504,10485760,74686464,393204527,775964,3044,386560,1.0687681999988854
146481152,10502144,74694656,393532207,776984,3048,387072,1.0919700999802444
146644992,10510336,74694656,393859887,778004,3052,387584,1.1389637000102084
146800640,10518528,74694656,394212143,779024,3056,388096,1.0460287999885622
146964480,10534912,74702848,394564399,780044,3060,388608,1.0430043000087608
147111936,10543104,74711040,394900271,781064,3064,389120,1.0737244999909308
147275776,10551296,74735616,395252527,782084,3068,389632,1.073797499993816
147439616,10567680,74735616,395604783,783104,3072,390144,1.0775779999967199
147595264,10575872,74760192,395965231,784124,3076,390656,1.0904473999980837
147759104,10584064,74768384,396309295,785144,3080,391168,1.0681083000090439
152100864,10600448,74776576,400847663,786164,3084,391680,1.092832800000906
152264704,10608640,74809344,401216303,787184,3088,392192,1.0554444000008516
152428544,10616832,74833920,401576751,788204,3092,392704,1.0648548000026494
152584192,10633216,74833920,406115119,789224,3096,393216,1.096940400020685
152748032,10641408,74833920,406459183,790244,3100,393728,1.0844843999948353
152895488,10649600,74858496,406819631,791264,3104,394240,1.0988570000045002
153059328,10665984,74858496,407147311,792284,3108,394752,1.097474999987753
153223168,10674176,74874880,407499567,793304,3112,395264,1.1011983999924269
153378816,10682368,74891264,407876399,794324,3116,395776,1.0392854000092484
153534464,10706944,74899456,408220463,795344,3120,396288,1.0567905000061728
153690112,10715136,74899456,408556335,796364,3124,396800,1.0368554999877233
153853952,10723328,74924032,408908591,797384,3128,397312,1.1474986000102945
154017792,10739712,75063296,409400111,798404,3132,397824,1.0896887999842875
154173440,10747904,75210752,409883439,799424,3136,398336,1.0927547999890521
154329088,10756096,75341824,410342191,800444,3140,398848,1.0676704000215977
154484736,10772480,75472896,410825519,801464,3144,399360,1.0796629000105895
154648576,10780672,75628544,411308847,802484,3148,399872,1.0960157999943476
154804224,10788864,75751424,411759407,803504,3152,400384,1.0770718999847304
154968064,10805248,75923456,412283695,804524,3156,400896,1.100748900003964
155123712,10813440,76087296,412783407,805544,3160,401408,1.0888950000226032
155279360,10821632,76251136,413283119,806564,3164,401920,1.114124499988975
155443200,10838016,76398592,413774639,807584,3168,402432,1.0962058999866713
155598848,10846208,76537856,414241583,808604,3172,402944,1.0931131000106689
155754496,10854400,76701696,414749487,809624,3176,403456,1.0797240999818314
155918336,10878976,76824576,415224623,810644,3180,403968,1.0657619000121485
156073984,10887168,76980224,415716143,811664,3184,404480,1.0324678999895696
156237824,10895360,77160448,416224047,812684,3188,404992,1.085362299985718
156434432,10911744,77316096,416764719,813704,3192,405504,1.0859901999938302
156663808,10919936,77455360,417313583,814724,3196,406016,1.0992856999801006
156925952,10928128,77611008,417903407,815744,3200,406528,1.0883985999971628
157138944,10944512,77766656,418468655,816764,3204,407040,1.1006520999944769
157335552,10952704,77914112,418976559,817784,3208,407552,1.0853494000039063
157564928,10960896,78077952,419533615,818804,3212,408064,1.094331999978749
157769728,10977280,78209024,420074287,819824,3216,408576,1.0706093999906443
158007296,10985472,78348288,420623151,820844,3220,409088,1.0565698000136763
158228480,10993664,78487552,421163823,821864,3224,409600,1.0619717000226956
158449664,11010048,78610432,421679919,822884,3228,410112,1.0752334999851882
158679040,11018240,78757888,422228783,823904,3232,410624,1.059940299979644
158892032,11026432,78929920,422802223,824924,3236,411136,1.0354319000034593
159154176,11042816,79077376,423392047,825944,3240,411648,1.0848406000004616
159432704,11051008,79257600,424055599,826964,3244,412160,1.1530653999943752
159662080,11059200,79388672,424620847,827984,3248,412672,1.1065403999818955
159858688,11075584,79536128,425218863,829004,3252,413184,1.0497771999798715
160071680,11083776,79691776,425857839,830024,3256,413696,1.1078653000004124
160292864,11091968,79839232,426505007,831044,3260,414208,1.0857274999725632
160530432,11108352,79994880,427201327,832064,3264,414720,1.0750833000056446
160718848,11116544,80134144,427766575,833084,3268,415232,1.0968211000144947
160940032,11124736,80297984,428421935,834104,3272,415744,1.12559130002046
161193984,11141120,80437248,429101871,835124,3276,416256,1.0840506000095047
161439744,11149312,80592896,429789999,836144,3280,416768,1.0831008999957703
161652736,11157504,80764928,430404399,837164,3284,417280,1.0992022000136785
161882112,11173888,80887808,431092527,838184,3288,417792,1.078393599978881
162111488,11182080,81068032,431837999,839204,3292,418304,1.1021885000227485
162316288,11190272,81231872,432501551,840224,3296,418816,1.0953889999946114
162529280,11214848,81403904,433173295,841244,3300,419328,1.047391100000823
162734080,11223040,81559552,433795887,842264,3304,419840,1.0658740999933798
163012608,11231232,81715200,434492207,843284,3308,420352,1.0288418999989517
163225600,11247616,81862656,435139375,844304,3312,420864,1.118997000012314
163430400,11255808,82010112,435786543,845324,3316,421376,1.054064700001618
163643392,11264000,82149376,436384559,846344,3320,421888,1.0971014999959152
163897344,11280384,82296832,437039919,847364,3324,422400,1.0865374999993946
164126720,11288576,82477056,437719855,848384,3328,422912,1.106229800003348
164331520,11296768,82632704,438391599,849404,3332,423424,1.0560141000023577
164528128,11313152,82821120,439046959,850424,3336,423936,1.1140516999876127
164708352,11321344,83001344,439759663,851444,3340,424448,1.1014945000060834
164970496,11329536,83165184,440415023,852464,3344,424960,1.087196699983906
165167104,11345920,83329024,441078575,853484,3348,425472,1.113848400011193
165412864,11354112,83492864,441750319,854504,3352,425984,1.0669348000083119
165634048,11370496,83664896,442438447,855524,3356,426496,1.0620476999902166
165871616,11386880,83845120,443110191,856544,3360,427008,1.1350184000039008
