nodes_table_size,root_table_size,poids_table_size,db_size,nodes_count,root_count,poids_count,tree_build_time
72376320,3055616,42803200,216593199,341757,861,219648,1.1134844000043813
72523776,3055616,42934272,217084719,342551,863,220160,0.8094989000092028
72654848,3055616,43098112,217527087,343345,865,220672,0.8170670999970753
72794112,3055616,43245568,218034991,344139,867,221184,0.8462916999997105
72933376,3055616,43384832,218460975,344933,869,221696,0.8342043000011472
73080832,3055616,43524096,218944303,345727,871,222208,0.8328133999893907
73220096,3055616,43671552,219411247,346521,873,222720,0.8428266999981133
73351168,3055616,43819008,219845423,347315,875,223232,0.858649100002367
73498624,3055616,43958272,220320559,348109,877,223744,0.8565820999938296
73637888,3055616,44130304,220779311,348903,879,224256,0.8628240000107326
73777152,3055616,44302336,221279023,349697,881,224768,0.8461616999993566
73916416,3055616,44441600,221721391,350491,883,225280,0.8304131999902893
74039296,3055616,44613632,222171951,351285,885,225792,0.8641593000065768
74194944,3055616,44761088,222663471,352079,887,226304,0.8617543000000296
74334208,3055616,44916736,223130415,352873,889,226816,0.8473580999998376
74473472,3055616,45056000,223580975,353667,891,227328,1.0307831999962218
74612736,3055616,45203456,224023343,354461,893,227840,0.8361780999985058
74743808,3055616,45334528,224449327,355255,895,228352,0.8494140999973752
74883072,3055616,45481984,224924463,356049,897,228864,0.8576007000083337
75022336,3055616,45621248,225350447,356843,899,229376,0.8741374999954132
75177984,3055616,45768704,225809199,357637,901,229888,0.8317717000027187
75325440,3055616,45916160,226292527,358431,903,230400,1.0446621000010055
75448320,3055616,46063616,226726703,359225,905,230912,1.0692511999950511
75587584,3055616,46227456,227218223,360019,907,231424,1.0473122999974294
75718656,3055616,46383104,227660591,360813,909,231936,1.143309399994905
75866112,3055616,46579712,228160303,361607,911,232448,1.0550969000032637
76013568,3055616,46710784,228627247,362401,913,232960,1.110039399995003
76136448,3055616,46891008,229077807,363195,915,233472,1.042070600000443
76275712,3055616,47071232,229585711,363989,917,233984,1.1198920000024373
76423168,3055616,47243264,230069039,364783,919,234496,1.2108811999933096
76570624,3055616,47382528,230503215,365577,921,235008,1.9378012999950442
76701696,3055616,47538176,230978351,366371,923,235520,1.3196013999986462
76840960,3055616,47677440,233501487,367165,925,236032,1.3187165000126697
76972032,3055616,47849472,234001199,367959,927,236544,1.05927789999987
77119488,3055616,48021504,234468143,368753,929,237056,1.2635205999977188
77258752,3055616,48177152,234918703,369547,931,237568,0.9214459999930114
77406208,3055616,48349184,235426607,370341,933,238080,0.9112142999947537
77545472,3055616,48521216,235893551,371135,935,238592,0.8369950999913272
77692928,3063808,48693248,236401455,371929,937,239104,0.827094100008253
77832192,3063808,48889856,236901167,372723,939,239616,0.9811019000044325
77971456,3063808,49061888,237368111,373517,941,240128,0.9412886999925831
78110720,3063808,49217536,237843247,374311,943,240640,1.0007560000085505
78249984,3063808,49373184,238301999,375105,945,241152,0.7895117000007303
78389248,3063808,49537024,238785327,375899,947,241664,0.8383600000088336
78544896,3063808,49717248,239276847,376693,949,242176,0.8484330000064801
78684160,3063808,49774592,239629103,377487,951,242688,0.8069919999979902
78823424,3063808,49774592,239956783,378281,953,243200,0.7818158000009134
78962688,3063808,49774592,240243503,379075,955,243712,0.782033199997386
79093760,3063808,49774592,240571183,379869,957,244224,0.7778354000038235
79233024,3063808,49774592,240866095,380663,959,244736,0.8993934000027366
79372288,3063808,49774592,241152815,381457,961,245248,0.7956263999949442
79519744,3063808,49774592,241488687,382251,963,245760,0.8056314000132261
79650816,3063808,49774592,241775407,383045,965,246272,0.8168123999930685
79798272,3063808,49782784,242119471,383839,967,246784,0.7854065999999875
79945728,3063808,49782784,242422575,384633,969,247296,0.7634526999900118
80084992,3063808,49782784,242717487,385427,971,247808,0.7879303000081563
80232448,3063808,49782784,243045167,386221,973,248320,0.8205486000078963
80363520,3063808,49782784,243331887,387015,975,248832,0.8200414000020828
80510976,3063808,49782784,243667759,387809,977,249344,0.7900534000073094
80658432,3063808,49782784,243970863,388603,979,249856,0.9081342999998014
80797696,3063808,49782784,244265775,389397,981,250368,0.938862800001516
80928768,3063808,49782784,244585263,390191,983,250880,0.8083555999910459
81068032,3063808,49782784,244871983,390985,985,251392,0.785338400004548
81207296,3063808,49782784,245199663,391779,987,251904,0.7691164999996545
81354752,3063808,49799168,245527343,392573,989,252416,0.7865852000104496
83591168,3072000,49799168,247919407,393367,991,252928,0.7874944000068353
83722240,3072000,49799168,248230703,394161,993,253440,0.8091557000007015
83853312,3080192,49799168,248566575,394955,995,253952,0.7805171999934828
84000768,3088384,49799168,248902447,395749,997,254464,0.8564843000058318
84148224,3088384,49799168,249197359,396543,999,254976,0.8944207000022288
84287488,3096576,49807360,249516847,397337,1001,255488,0.8801823999965563
84418560,3104768,49807360,249844527,398131,1003,256000,0.8226015999971423
84549632,3104768,49807360,250123055,398925,1005,256512,0.8012748000037391
84697088,3112960,49807360,250467119,399719,1007,257024,0.7849835999950301
84836352,3121152,49823744,250794799,400513,1009,257536,0.7804327000048943
84967424,3121152,49831936,251081519,401307,1011,258048,0.8119522000051802
85147648,3129344,49856512,251482927,402101,1013,258560,0.7654853999993065
85327872,3137536,49864704,251826991,402895,1015,259072,0.7913718000054359
85483520,3137536,49881088,252195631,403689,1017,259584,0.7495052000012947
85680128,3145728,49889280,252564271,404483,1019,260096,0.821559599993634
85893120,3153920,49897472,252941103,405277,1021,260608,0.7688755000126548
86065152,3153920,49922048,253317935,406071,1023,261120,0.7940545000019483
86228992,3162112,49946624,253686575,406865,1025,261632,0.7626515000010841
86401024,3170304,49971200,254071599,407659,1027,262144,0.7984872999950312
86573056,3170304,49979392,254399279,408453,1029,262656,0.7842760999919847
86753280,3178496,49979392,254751535,409247,1031,263168,0.7805324000073597
86949888,3186688,50003968,255169327,410041,1033,263680,0.7604468999925302
87121920,3186688,50012160,255497007,410835,1035,264192,0.7993480999866733
87326720,3194880,50020352,255898415,411629,1037,264704,0.8019476999907056
87506944,3203072,50053120,256291631,412423,1039,265216,0.7652251999970758
87662592,3203072,50061312,256602927,413217,1041,265728,0.8435055000009015
87826432,3211264,50085888,256979759,414011,1043,266240,0.7654330999939702
87998464,3219456,50208768,257446703,414805,1045,266752,0.8839193000021623
88154112,3219456,50380800,257962799,415599,1047,267264,0.8169402999919839
88342528,3227648,50536448,258462511,416393,1049,267776,0.7785465999913868
88604672,3244032,50733056,259093295,417187,1051,268288,0.7785727999871597
88809472,3244032,50896896,259650351,417981,1053,268800,0.8265526000031969
89022464,3252224,51044352,260174639,418775,1055,269312,0.7812133999977959
89178112,3260416,51200000,260682543,419569,1057,269824,0.7865664999990258
89358336,3260416,51363840,261174063,420363,1059,270336,0.8191067000007024
89554944,3268608,51527680,261706543,421157,1061,270848,0.7927416000020457
89751552,3276800,51707904,262279983,421951,1063,271360,0.7581074999907287
89923584,3276800,51863552,262755119,422745,1065,271872,0.7603552999935346
90103808,3284992,52027392,263295791,423539,1067,272384,0.7986849000008078
90292224,3293184,52232192,263861039,424333,1069,272896,0.7576866999879712
90447872,3293184,52387840,264319791,425127,1071,273408,0.8200698000000557
90595328,3301376,52576256,264844079,425921,1073,273920,0.7915751000109594
90759168,3309568,52772864,265376559,426715,1075,274432,0.7730067000084091
90906624,3309568,52953088,265892655,427509,1077,274944,0.7615661999880103
91086848,3317760,53149696,268522287,428303,1079,275456,0.7979124999983469
91242496,3325952,53354496,269054767,429097,1081,275968,0.7834785000013653
91406336,3325952,53551104,269595439,429891,1083,276480,0.7875234999955865
91570176,3334144,53747712,270119727,430685,1085,276992,0.7893864000070607
91766784,3342336,53952512,270709551,431479,1087,277504,0.7758907999959774
91922432,3342336,54124544,271201071,432273,1089,278016,0.7520224999898346
92094464,3350528,54304768,271717167,433067,1091,278528,0.7721917999879224
92258304,3358720,54476800,272241455,433861,1093,279040,0.7506887000054121
92397568,3358720,54632448,272692015,434655,1095,279552,0.804098199994769
92553216,3366912,54812672,273224495,435449,1097,280064,0.7879893999925116
92692480,3383296,55001088,273724207,436243,1099,280576,0.7989586999901803
92839936,3383296,55189504,274215727,437037,1101,281088,0.833357800001977
92995584,3391488,55394304,274772783,437831,1103,281600,0.8654363000096055
93159424,3399680,55566336,275264303,438625,1105,282112,0.7624976999941282
93315072,3399680,55779328,275829551,439419,1107,282624,0.7936707000044407
93462528,3407872,56025088,276378415,440213,1109,283136,0.8000140000076499
93618176,3416064,56213504,276886319,441007,1111,283648,0.7719117999949958
93757440,3416064,56410112,277410607,441801,1113,284160,0.7735737999901175
93954048,3424256,56631296,277992239,442595,1115,284672,0.7944919000001391
94101504,3432448,56786944,278491951,443389,1117,285184,0.7687856999982614
94240768,3440640,56934400,278942511,444183,1119,285696,0.7878288000065368
94404608,3448832,57114624,279450415,444977,1121,286208,0.7665931999945315
94568448,3457024,57294848,279982895,445771,1123,286720,0.7650075999990804
94740480,3457024,57475072,280498991,446565,1125,287232,0.7565619000088191
94879744,3473408,57663488,281023279,447359,1127,287744,0.7647284999984549
95019008,3481600,57868288,281531183,448153,1129,288256,0.8004860999935772
95174656,3481600,58073088,282055471,448947,1131,288768,0.9805091000016546
95313920,3489792,58253312,282571567,449741,1133,289280,0.8748888999980409
95461376,3497984,58425344,283046703,450535,1135,289792,0.7505717000021832
95617024,3497984,58630144,283595567,451329,1137,290304,0.8107880000025034
95772672,3506176,58810368,284103471,452123,1139,290816,0.8198253000009572
95911936,3514368,59006976,284603183,452917,1141,291328,0.8364690000016708
96043008,3514368,59203584,285111087,453711,1143,291840,0.7891085000010207
96206848,3522560,59432960,285676335,454505,1145,292352,0.7722871000005398
96354304,3530752,59604992,286192431,455299,1147,292864,0.7887181000114651
96493568,3530752,59817984,286692143,456093,1149,293376,0.9930938999896171
96649216,3538944,60006400,287208239,456887,1151,293888,0.8769953000009991
96796672,3547136,60186624,287732527,457681,1153,294400,0.9367515000049025
96935936,3547136,60424192,288256815,458475,1155,294912,0.8358978000032948
97075200,3555328,60579840,288748335,459269,1157,295424,0.9228156000026502
97222656,3563520,60760064,289239855,460063,1159,295936,1.0591486000048462
97370112,3563520,60932096,289714991,460857,1161,296448,0.8416228999994928
97501184,3571712,61104128,290214703,461651,1163,296960,0.789198899990879
97656832,3579904,61251584,290673455,462445,1165,297472,0.991143799998099
97787904,3579904,61415424,291156783,463239,1167,297984,0.8757227000023704
97927168,3588096,61579264,291631919,464033,1169,298496,0.7768747999944026
98066432,3596288,61759488,292107055,464827,1171,299008,0.7909000999934506
98213888,3596288,61923328,292598575,465621,1173,299520,0.9492116999899736
98361344,3604480,62103552,293106479,466415,1175,300032,0.9170529999973951
98500608,3612672,62267392,293597999,467209,1177,300544,1.1833004999934928
98631680,3612672,62447616,294056751,468003,1179,301056,0.8205350000062026
98770944,3620864,62603264,294523695,468797,1181,301568,0.9387005000025965
98910208,3629056,62824448,295080751,469591,1183,302080,0.8129763000033563
99057664,3629056,63029248,295580463,470385,1185,302592,0.7789664999872912
99196928,3637248,63201280,296088367,471179,1187,303104,0.8056855000031646
99328000,3645440,63381504,296571695,471973,1189,303616,0.7719835999887437
101564416,3645440,63463424,299037487,472767,1191,304128,0.8304919000074733
101703680,3653632,63463424,299365167,473561,1193,304640,0.7977480999979889
101851136,3661824,63463424,299676463,474355,1195,305152,0.7954348999919603
101990400,3661824,63463424,300012335,475149,1197,305664,0.7839200000016717
102121472,3670016,63463424,300299055,475943,1199,306176,0.7853781000012532
102260736,3686400,63463424,300610351,476737,1201,306688,0.7873475999949733
102408192,3686400,63463424,300946223,477531,1203,307200,0.8365850000118371
102555648,3694592,63463424,301257519,478325,1205,307712,0.7759996999957366
102694912,3702784,63463424,301593391,479119,1207,308224,0.8096184000023641
102842368,3702784,63463424,301888303,479913,1209,308736,0.7979875000019092
102981632,3710976,63463424,302199599,480707,1211,309248,0.8004931000032229
103120896,3719168,63463424,302535471,481501,1213,309760,0.7831711999897379
103276544,3719168,63463424,302838575,482295,1215,310272,0.7935266999993473
103415808,3727360,63463424,303166255,483089,1217,310784,0.7967753000120865
103546880,3735552,63463424,303477551,483883,1219,311296,0.8080810999963433
103686144,3735552,63463424,303764271,484677,1221,311808,0.7945272999932058
103833600,3743744,63463424,304100143,485471,1223,312320,0.7743760000012117
103972864,3751936,63463424,304411439,486265,1225,312832,0.8407239999942249
104112128,3751936,63463424,304747311,487059,1227,313344,0.8379648999980418
104251392,3760128,63463424,305042223,487853,1229,313856,0.7783754000120098
104390656,3768320,63463424,305345327,488647,1231,314368,0.8053107000014279
104529920,3768320,63471616,309875503,489441,1233,314880,0.7765228999924148
104669184,3776512,63471616,310178607,490235,1235,315392,0.7770705000002636
104800256,3784704,63471616,310506287,491029,1237,315904,0.7841879999905359
104931328,3784704,63471616,310793007,491823,1239,316416,0.7900911000033375
105062400,3792896,63479808,311096111,492617,1241,316928,0.7966483000054723
105209856,3801088,63479808,311440175,493411,1243,317440,0.7996628999972017
105349120,3801088,63479808,311726895,494205,1245,317952,0.7663351999945007
105496576,3809280,63488000,312079151,494999,1247,318464,0.801691499989829
105627648,3817472,63496192,312382255,495793,1249,318976,0.7704484999994747
105766912,3817472,63504384,312685359,496587,1251,319488,0.8076578000036534
105914368,3825664,63512576,313029423,497381,1253,320000,0.7813090000126977
106061824,3833856,63512576,313340719,498175,1255,320512,0.7967572000052314
106201088,3833856,63520768,313684783,498969,1257,321024,0.9737848000077065
106332160,3842048,63528960,313979695,499763,1259,321536,0.810885099999723
106471424,3850240,63528960,314282799,500557,1261,322048,0.8012019999878248
106618880,3850240,63545344,314635055,501351,1263,322560,0.8151355000009062
106758144,3858432,63545344,314938159,502145,1265,323072,0.786038299993379
106905600,3866624,63569920,315274031,502939,1267,323584,0.7839341000071727
107036672,3866624,63586304,315609903,503733,1269,324096,0.7700961000082316
107175936,3874816,63610880,315937583,504527,1271,324608,0.8056754999997793
107323392,3883008,63610880,316273455,505321,1273,325120,0.807657500001369
107454464,3883008,63627264,316584751,506115,1275,325632,0.7610778999951435
107593728,3899392,63660032,316928815,506909,1277,326144,0.7954524999950081
107724800,3907584,63684608,317272879,507703,1279,326656,0.773544799987576
107872256,3923968,63692800,317600559,508497,1281,327168,0.8160443999950076
108011520,3932160,63709184,317952815,509291,1283,327680,0.8216837999934796
108142592,3940352,63750144,318280495,510085,1285,328192,0.7891824999969685
108290048,3940352,63782912,318632751,510879,1287,328704,0.8052630000020145
108421120,3948544,63815680,318976815,511673,1289,329216,0.7580080000043381
108568576,3956736,63823872,319304495,512467,1291,329728,0.7962776999920607
108707840,3956736,63856640,319664943,513261,1293,330240,0.7885331999859773
108847104,3964928,63905792,320017199,514055,1295,330752,0.8413948999950662
109002752,3973120,63913984,320353071,514849,1297,331264,0.8141498000040883
109133824,3973120,63979520,320721711,515643,1299,331776,0.7968033000070136
109264896,3981312,64012288,321057583,516437,1301,332288,0.8209978999948362
109412352,3997696,64053248,321442607,517231,1303,332800,0.7728285000048345
109543424,3997696,64159744,321835823,518025,1305,333312,0.795792499993695
109690880,4005888,64348160,322343727,518819,1307,333824,0.9126522000005934
109821952,4014080,64479232,322794287,519613,1309,334336,0.7883921000029659
109961216,4014080,64618496,323228463,520407,1311,334848,0.7714094999973895
110100480,4022272,64774144,323719983,521201,1313,335360,0.7680668999964837
110247936,4030464,64954368,324203311,521995,1315,335872,0.7875933999894187
110395392,4030464,65101824,324662063,522789,1317,336384,0.7893325000040932
110518272,4038656,65290240,325169967,523583,1319,336896,0.8071534000046086
110657536,4046848,65478656,325653295,524377,1321,337408,0.8495337000058498
110796800,4046848,65626112,326120239,525171,1323,337920,0.8672999999980675
110944256,4055040,65789952,326603567,525965,1325,338432,0.8069375000050059
111099904,4063232,65970176,327111471,526759,1327,338944,1.0078379999904428
111222784,4063232,66134016,327570223,527553,1329,339456,0.8569684000103734
111353856,4071424,66306048,328053551,528347,1331,339968,0.81393200000457
111493120,4079616,66445312,328520495,529141,1333,340480,0.7611185999994632
111632384,4079616,66617344,328979247,529935,1335,340992,0.7689918999967631
111771648,4087808,66764800,329437999,530729,1337,341504,0.8178527999989456
111910912,4096000,66953216,329954095,531523,1339,342016,0.7716859999927692
112033792,4096000,67108864,330396463,532317,1341,342528,0.7971434999926714
112173056,4104192,67264512,330879791,533111,1343,343040,0.770936899993103
112312320,4112384,67444736,331354927,533905,1345,343552,0.8634110999992117
112459776,4112384,67624960,331854639,534699,1347,344064,0.788879600004293
112599040,4120576,67805184,332362543,535493,1349,344576,0.7805769999977201
112730112,4136960,67977216,332837679,536287,1351,345088,0.7658187999913935
112869376,4136960,68141056,333312815,537081,1353,345600,0.787549200002104
113008640,4145152,68313088,333796143,537875,1355,346112,0.8001482999970904
113156096,4153344,68468736,334279471,538669,1357,346624,0.7652760000055423
113295360,4153344,68657152,334779183,539463,1359,347136,0.7990570000110893
113426432,4161536,68820992,335246127,540257,1361,347648,0.748445700010052
113573888,4169728,69009408,335778607,541051,1363,348160,0.7692532999935793
113704960,4169728,69165056,336212783,541845,1365,348672,0.763258400009363
113852416,4177920,69328896,336687919,542639,1367,349184,0.7625492999941343
113991680,4186112,69517312,337220399,543433,1369,349696,0.849100500010536
114122752,4186112,69664768,337654575,544227,1371,350208,0.7857210999936797
114270208,4194304,69828608,338146095,545021,1373,350720,0.8245642999972915
114417664,4202496,70017024,338645807,545815,1375,351232,0.8096156999963569
114565120,4202496,70172672,339120943,546609,1377,351744,0.7930511000013212
114696192,4210688,70352896,339612463,547403,1379,352256,0.8037609999882989
114827264,4218880,70500352,340063023,548197,1381,352768,0.7949444999976549
114974720,4218880,70696960,340587311,548991,1383,353280,0.7871179000067059
115122176,4227072,70844416,341046063,549785,1385,353792,0.7928889999893727
115269632,4235264,71032832,341553967,550579,1387,354304,0.8126832999987528
117506048,4235264,71254016,344183599,551373,1389,354816,0.795003799998085
117637120,4243456,71434240,344675119,552167,1391,355328,0.8084263000055216
117768192,4251648,71606272,345166639,552961,1393,355840,0.7747069999895757
117915648,4251648,71778304,345633583,553755,1395,356352,0.7719357000023592
118063104,4259840,71917568,346092335,554549,1397,356864,0.8008537999994587
118202368,4268032,72089600,346600239,555343,1399,357376,0.7914162999950349
118333440,4268032,72237056,347034415,556137,1401,357888,0.7663716000097338
118472704,4276224,72384512,347525935,556931,1403,358400,0.7922935999959009
118620160,4284416,72540160,348001071,557725,1405,358912,0.785551699998905
118759424,4284416,72679424,348443439,558519,1407,359424,0.8020729999989271
118898688,4292608,72843264,348926767,559313,1409,359936,0.7977290999988327
119029760,4300800,73007104,349385519,560107,1411,360448,0.8246191999933217
119169024,4300800,73162752,349868847,560901,1413,360960,0.779592099992442
119316480,4308992,73342976,350360367,561695,1415,361472,0.8094251999864355
119447552,4317184,73490432,350802735,562489,1417,361984,0.7810583000100451
119595008,4317184,73637888,351286063,563283,1419,362496,0.7841063999949256
119734272,4325376,73793536,351753007,564077,1421,363008,0.7859174999903189
119865344,4333568,73949184,352219951,564871,1423,363520,0.8246868999995058
120012800,4333568,74113024,352686895,565665,1425,364032,0.7644820999994408
120152064,4349952,74260480,353153839,566459,1427,364544,0.8241259000060381
120291328,4358144,74407936,353628975,567253,1429,365056,0.7947595000005094
120422400,4358144,74547200,354063151,568047,1431,365568,0.7995528000028571
120561664,4366336,74702848,354546479,568841,1433,366080,0.7997848000086378
120700928,4374528,74891264,355029807,569635,1435,366592,0.8308574999973644
120832000,4374528,75046912,355488559,570429,1437,367104,0.772855500006699
120971264,4382720,75218944,355980079,571223,1439,367616,0.8189927000057651
121094144,4390912,75366400,356422447,572017,1441,368128,0.7762459000077797
121233408,4390912,75530240,356905775,572811,1443,368640,0.822930099995574
121372672,4399104,75702272,357380911,573605,1445,369152,0.7992894000053639
121511936,4407296,75857920,357839663,574399,1447,369664,0.7809725999977672
121651200,4407296,76005376,358314799,575193,1449,370176,0.7994226000009803
121782272,4415488,76177408,358789935,575987,1451,370688,0.7953983000043081
121921536,4423680,76324864,359256879,576781,1453,371200,0.9619310999987647
122060800,4423680,76488704,359723823,577575,1455,371712,1.0426934999995865
122200064,4431872,76660736,360215343,578369,1457,372224,0.8990459000051487
122339328,4440064,76808192,360690479,579163,1459,372736,0.8127060999977402
122470400,4440064,76980224,361149231,579957,1461,373248,0.8349845000047935
122609664,4448256,77135872,361640751,580751,1463,373760,0.8224872999999207
123150336,5890048,77283328,363918127,582676,1468,374272,0.7736946999939391
123297792,5890048,77438976,364385071,583470,1470,374784,0.7840374000079464
123437056,5898240,77578240,364860207,584264,1472,375296,0.9370223000005353
123559936,5898240,77725696,365286191,585058,1474,375808,0.7811518000089563
123707392,5898240,77889536,365769519,585852,1476,376320,0.7770481000043219
123838464,5898240,78028800,366203695,586646,1478,376832,0.7525714999937918
123969536,5898240,78168064,366637871,587440,1480,377344,0.7882893000059994
124116992,5898240,78323712,367113007,588234,1482,377856,0.8072179000009783
124248064,5906432,78471168,367571759,589028,1484,378368,0.8222143000020878
124395520,5906432,78618624,368038703,589822,1486,378880,0.8155406000005314
124534784,5906432,78774272,368489263,590616,1488,379392,0.7687946999940323
124682240,5906432,78921728,368948015,591410,1490,379904,0.7728455000033136
124821504,5906432,78970880,369316655,592204,1492,380416,0.7660000000032596
124968960,5906432,78970880,369627951,592998,1494,380928,0.746512800003984
125108224,5906432,78970880,369947439,593792,1496,381440,0.8019589000032283
125247488,5906432,78970880,370234159,594586,1498,381952,0.7356193000014173
125386752,5906432,78970880,370537263,595380,1500,382464,0.7868491999979597
125526016,5906432,78970880,370864943,596174,1502,382976,0.8011901999998372
125665280,5906432,78970880,371159855,596968,1504,383488,0.8078752000001259
125804544,5906432,78970880,371479343,597762,1506,384000,0.7951051999989431
125943808,5906432,78970880,371790639,598556,1508,384512,0.8174561000050744
126083072,5906432,78970880,372085551,599350,1510,385024,0.8162588999985019
126214144,5906432,78970880,372388655,600144,1512,385536,0.8083134999906179
126353408,5906432,78970880,372699951,600938,1514,386048,0.7736374999949476
126484480,5906432,78970880,373011247,601732,1516,386560,0.7834059000015259
126640128,5906432,78970880,373314351,602526,1518,387072,0.8066221999906702
126787584,5906432,78970880,373617455,603320,1520,387584,0.7875836000021081
126926848,5906432,78970880,373945135,604114,1522,388096,0.8121163999894634
127066112,5906432,78970880,374248239,604908,1524,388608,0.799523900001077
127188992,5906432,78970880,374543151,605702,1526,389120,0.9447847999981605
127246336,5906432,78970880,374756143,606496,1528,389632,0.7995383000088623
127393792,5906432,78970880,375075631,607290,1530,390144,0.7599034000013489
127533056,5906432,78970880,375386927,608084,1532,390656,0.7694889999984298
127672320,5906432,78970880,375690031,608878,1534,391168,0.828790299987304
127795200,5906432,78970880,375984943,609672,1536,391680,0.8537610999919707
127934464,5906432,78970880,376288047,610466,1538,392192,0.7733260999957565
128073728,5906432,78970880,376591151,611260,1540,392704,0.9465339999878779
128221184,5906432,78970880,381104943,612054,1542,393216,0.78945830000157
128360448,5906432,78970880,381416239,612848,1544,393728,0.7766940000001341
128491520,5906432,78970880,381727535,613642,1546,394240,0.8066962000011699
128630784,5906432,78970880,382014255,614436,1548,394752,0.779111700001522
128761856,5906432,78970880,382309167,615230,1550,395264,0.8151844999956666
128917504,5906432,78979072,382669615,616024,1552,395776,0.8094531999959145
129056768,5906432,78979072,382964527,616818,1554,396288,0.8680070999980671
129179648,5906432,78987264,383267631,617612,1556,396800,0.816626300002099
129318912,5906432,78995456,383570735,618406,1558,397312,0.7622033000079682
129458176,5906432,78995456,383882031,619200,1560,397824,0.7840433999954257
129597440,5906432,78995456,384193327,619994,1562,398336,0.7743201999983285
129744896,5906432,78995456,384504623,620788,1564,398848,0.7953582000045571
129875968,5906432,79003648,384824111,621582,1566,399360,0.7910502000013366
130015232,5906432,79003648,385119023,622376,1568,399872,0.8001611000072444
130154496,5906432,79011840,385430319,623170,1570,400384,0.8329854999901727
130293760,5906432,79020032,385749807,623964,1572,400896,0.8216816000058316
130424832,5906432,79028224,386061103,624758,1574,401408,0.8140516999992542
130572288,5906432,79028224,386380591,625552,1576,401920,0.830466899991734
130695168,5906432,79036416,386667311,626346,1578,402432,0.8086310000071535
130834432,5906432,79036416,386970415,627140,1580,402944,0.7985301000007894
130965504,5906432,79036416,387281711,627934,1582,403456,0.7789598999952432
131104768,5906432,79036416,387593007,628728,1584,403968,0.7646577000123216
135438336,5906432,79044608,392106799,629522,1586,404480,0.8076027999923099
135569408,5906432,79052800,392401711,630316,1588,404992,0.7946949000033783
135708672,5906432,79060992,392721199,631110,1590,405504,0.9753253999951994
135847936,5906432,79060992,393032495,631904,1592,406016,0.8579292000067653
135995392,5906432,79085568,393368367,632698,1594,406528,0.7963687000010395
136134656,5906432,79085568,393687855,633492,1596,407040,1.2268851000117138
136265728,5906432,79093760,393982767,634286,1598,407552,0.7776464000053238
136421376,5906432,79101952,394302255,635080,1600,408064,0.8209576999943238
136560640,5906432,79126528,394654511,635874,1602,408576,0.7789327999926172
136691712,5906432,79134720,394957615,636668,1604,409088,0.8348939999996219
136830976,5906432,79159296,395293487,637462,1606,409600,0.8361967999953777
136962048,5906432,79159296,395621167,638256,1608,410112,0.8135925999959
137109504,5906432,79175680,395997999,639050,1610,410624,0.7538914000033401
137256960,5906432,79183872,396407599,639844,1612,411136,0.7974770000000717
137396224,5906432,79200256,396751663,640638,1614,411648,0.7533261999924434
137535488,5906432,79224832,397128495,641432,1616,412160,0.798151200011489
137666560,5906432,79241216,397480751,642226,1618,412672,0.7892737000074703
137814016,5906432,79249408,397898543,643020,1620,413184,0.7987265999981901
137953280,5906432,79249408,398275375,643814,1622,413696,0.7889858999988064
138092544,5906432,79257600,398660399,644608,1624,414208,0.8192648000112968
138231808,5906432,79282176,399069999,645402,1626,414720,0.8306909999955678
138362880,5906432,79290368,399438639,646196,1628,415232,0.7981081000034465
138502144,5906432,79314944,399831855,646990,1630,415744,0.843011100005242
138641408,5906432,79331328,400225071,647784,1632,416256,0.786082599996007
138780672,5906432,79462400,400757551,648578,1634,416768,0.7885643000045093
138936320,5906432,79618048,401314607,649372,1636,417280,1.0924235999991652
139067392,5906432,79765504,401904431,650166,1638,417792,0.7784705999947619
139214848,5906432,79912960,402502447,650960,1640,418304,0.8360857000079704
139354112,5906432,80052224,403067695,651754,1642,418816,0.7976368000090588
139493376,5906432,80191488,403624751,652548,1644,419328,0.8091048000060255
139632640,5906432,80330752,404140847,653342,1646,419840,0.7830105000030017
139763712,5906432,80486400,404730671,654136,1648,420352,0.7623296999954619
139902976,5906432,80633856,405295919,654930,1650,420864,0.7825746999878902
140042240,5906432,80773120,405893935,655724,1652,421376,0.7884879999910481
140181504,5906432,80920576,406434607,656518,1654,421888,0.8025819999893429
140320768,5906432,81068032,406926127,657312,1656,422400,0.8424264999921434
140451840,5906432,81215488,407450415,658106,1658,422912,0.7767078999895602
140599296,5906432,81371136,408015663,658900,1660,423424,0.8021612000011373
140746752,5906432,81551360,408589103,659694,1662,423936,0.7678383000020403
140886016,5906432,81690624,409146159,660488,1664,424448,0.7628685999952722
141025280,5906432,81838080,409686831,661282,1666,424960,0.797943600002327
141156352,5914624,81985536,410284847,662076,1668,425472,0.8321159000042826
141295616,5914624,82124800,410817327,662870,1670,425984,0.7896712999936426
141434880,5914624,82280448,411423535,663664,1672,426496,0.8357333000021754
141574144,5914624,82411520,411915055,664458,1674,427008,0.8010542999982135
141721600,5914624,82550784,412406575,665252,1676,427520,0.8400490000058198
141860864,5914624,82698240,412939055,666046,1678,428032,0.7760988000081852
142000128,5914624,82853888,413446959,666840,1680,428544,0.8031997000070987
142147584,5914624,82984960,414012207,667634,1682,429056,0.778626900006202
142278656,5914624,83132416,414528303,668428,1684,429568,0.7926565999950981
142417920,5914624,83271680,415036207,669222,1686,430080,0.7968886000016937
142548992,5914624,83419136,415552303,670016,1688,430592,0.8873151000007056
